id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38215747,Rental unit in Boston · ★4.50 · 1 bedroom · 3 beds · 1 bath,71783,Lance,,Brighton,42.33931,-71.15122,Entire home/apt,111,30,6,2023-08-14,0.14,27,214,2,
38274887,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Back Bay,42.35039,-71.09028,Entire home/apt,270,32,0,,,330,131,0,
38279103,Home in Boston · 1 bedroom · 1 bed · 2 shared baths,290984032,Turana,,Allston,42.34967,-71.13482,Private room,99,29,2,2020-03-28,0.05,8,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38285740,Rental unit in Boston · 2 bedrooms · 2 beds · 2 baths,291036089,John,,South End,42.33786,-71.06915,Entire home/apt,699,91,0,,,1,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38301053,Rental unit in Boston · ★4.86 · 1 bedroom · 1 bed · 2 shared baths,105851798,Anne,,Dorchester,42.30781,-71.0653,Private room,55,29,7,2023-07-31,0.15,9,213,3,
38311023,Rental unit in Dorchester  · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,112905339,Weihai,,Dorchester,42.30977,-71.06435,Private room,65,29,6,2022-09-17,0.24,8,268,1,
38352489,Condo in Boston · 3 bedrooms · 5 beds · 2 baths,8595979,Jonathan,,South End,42.34101,-71.08103,Entire home/apt,250,365,0,,,1,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38377602,Townhouse in Boston · ★4.61 · 2 bedrooms · 2 beds · 2.5 baths,392970,Holly,,Roxbury,42.32295,-71.09084,Entire home/apt,479,30,31,2023-06-05,1.02,1,182,8,STR-439002
38382899,Rental unit in Boston · ★4.0 · 5 bedrooms · 5 beds · 1 bath,292283551,Vitanur,,Jamaica Plain,42.32187,-71.10862,Entire home/apt,200,29,3,2020-02-23,0.06,6,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38384895,Rental unit in Boston · ★4.05 · 1 bedroom · 1 bed · 1 shared bath,292283551,Vitanur,,Jamaica Plain,42.32189,-71.10955,Private room,50,29,21,2020-03-08,0.43,6,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38385157,Rental unit in Boston · ★4.25 · 1 bedroom · 1 bed · 1 shared bath,292283551,Vitanur,,Jamaica Plain,42.32194,-71.10799,Private room,50,29,8,2020-03-03,0.16,6,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38385300,Rental unit in Boston · ★4.22 · 1 bedroom · 1 bed · 1 shared bath,292283551,Vitanur,,Jamaica Plain,42.32316,-71.1081,Private room,50,29,18,2020-04-11,0.37,6,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38385513,Rental unit in Boston · ★4.47 · 1 bedroom · 1 bed · 1 shared bath,292283551,Vitanur,,Jamaica Plain,42.32366,-71.10858,Private room,50,29,15,2020-04-02,0.31,6,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38388360,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,200455160,Mo,,Brighton,42.34237,-71.15418,Private room,90,91,0,,,5,0,0,
38391365,Home in Boston · ★4.80 · 1 bedroom · 1 bed · 2 shared baths,290984032,Turana,,Allston,42.35106,-71.13502,Private room,99,29,5,2020-04-15,0.11,8,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38391507,Home in Boston · ★4.67 · 1 bedroom · 1 bed · 2 shared baths,290984032,Turana,,Allston,42.35072,-71.13462,Private room,99,29,3,2020-02-29,0.06,8,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38401070,Home in Boston · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,290984032,Turana,,Allston,42.34973,-71.1348,Private room,99,29,4,2020-01-01,0.09,8,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38401377,Home in Boston · ★5.0 · 1 bedroom · 1 bed · 2 shared baths,290984032,Turana,,Allston,42.35075,-71.1368,Private room,99,29,4,2020-01-19,0.09,8,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38407434,Bed and breakfast in Boston · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,32532791,Marie,,South End,42.34364,-71.07599,Private room,185,3,52,2023-08-27,1.07,6,42,15,Approved by government
38412757,Home in Boston · 1 bedroom · 1 bed · 2 shared baths,218525774,Turana,,Allston,42.34925,-71.13468,Private room,35,29,0,,,4,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38422629,Rental unit in Boston · ★4.07 · 1 bedroom · 1 bed · 1 bath,285344759,Bv,,Bay Village,42.34929,-71.07055,Entire home/apt,153,3,58,2023-08-21,1.20,34,24,9,LB-101723
38433315,Rental unit in Boston · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,285344759,Bv,,Back Bay,42.34962,-71.07076,Private room,138,2,73,2023-08-13,1.50,34,18,22,LB-101723
38513768,Rental unit in Boston · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,Back Bay,42.34317,-71.08323,Entire home/apt,239,32,0,,,330,355,0,
38643550,Rental unit in Boston · 1 bedroom · 1 bath,212359760,Evonify,,Back Bay,42.34359,-71.08305,Entire home/apt,299,29,1,2020-01-29,0.02,72,0,0,Exempt: This listing is a unit used for furnished institutional or business stays
38647730,Home in Boston · ★4.83 · 1 bedroom · 2 beds · 1 bath,272593664,Kelly,,East Boston,42.38765,-71.00208,Entire home/apt,50,15,30,2022-08-02,0.62,1,81,0,STR-408551
38697559,Condo in Boston · 1 bedroom · 2 beds · 1 shared bath,28299940,Mauryn,,Jamaica Plain,42.32021,-71.10979,Private room,92,30,0,,,2,364,0,STR-489454
38849678,Guest suite in Boston · ★4.77 · 2 bedrooms · 2 beds · 1 bath,3847479,Jonathan,,Brighton,42.3533,-71.15811,Entire home/apt,120,1,96,2023-09-15,2.06,1,28,42,STR-413457
38901342,Rental unit in Boston · 1 bedroom · 1 bed · 0 shared baths,297860058,Ferran,,Fenway,42.34349,-71.09408,Private room,68,91,0,,,171,181,0,
38908913,Home in Boston · ★4.60 · 1 bedroom · 2 beds · 1 shared bath,201935605,Sherwin,,Roslindale,42.29331,-71.12254,Private room,48,29,5,2021-05-20,0.11,8,136,0,
38923194,Home in Boston · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,201935605,Sherwin,,Roslindale,42.29326,-71.12233,Private room,40,29,8,2023-08-13,0.18,8,108,2,
38971283,Rental unit in Boston · 2 bedrooms · 3 beds · 2 baths,298551564,Ali,,Jamaica Plain,42.32859,-71.11061,Entire home/apt,300,91,0,,,1,0,0,
39004265,Rental unit in Boston · ★4.18 · 1 bedroom · 1 bed · 1 shared bath,285344759,Bv,,Bay Village,42.34927,-71.06947,Private room,133,2,38,2023-07-16,0.79,34,18,9,LB-101723
39029259,Rental unit in Boston · 1 bedroom · 1 bed · 0 shared baths,297860058,Ferran,,Allston,42.35115,-71.14389,Private room,67,91,1,2022-08-19,0.08,171,107,0,
39045406,Rental unit in Boston · ★4.76 · 2 bedrooms · 2 beds · 1 bath,69252401,Adler,,Roxbury,42.32734,-71.09368,Entire home/apt,199,3,226,2023-09-02,6.52,1,26,84,STR-439143
